Complaint Id,Tax ID,CCRB Substantiated Officer Disposition,Board Discipline Recommendation,Non-APU NYPD Penalty Report Date,Officer is_APU,APU CCRB Trial Recommended Penalty,APU Trial Commissioner Recommended Penalty,APU Plea Agreed Penalty,APU Case Status,APU Closing Date,NYPD Officer Penalty
202203683,949626,Substantiated (Command Discipline A),Substantiated (Command Discipline A),11/30/2023,No,,,,,,No penalty
202203691,966226,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202203691,966288,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202203695,952359,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202203695,956654,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202203710,956557,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203710,959726,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202203710,966663,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202203719,961670,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203719,962284,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203727,933511,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Closed: Charges not served,06/27/2023,
202203763,956238,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203776,942616,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202203788,968962,Substantiated (Formalized Training),Substantiated (Formalized Training),12/07/2023,No,,,,,,No penalty
202203802,959416,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203802,964160,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203803,931951,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203837,936890,Substantiated (Command Discipline A),Substantiated (Command Discipline A),11/30/2023,No,,,,,,No penalty
202203837,952634,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203840,962359,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203843,967978,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Closed: Resigned,11/01/2023,
202203843,969417,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202203878,957570,Substantiated (Command Discipline B),Substantiated (Command Discipline B),03/28/2023,No,,,,,,No penalty
202203882,956011,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203882,962458,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203882,963380,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203914,959251,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203915,966288,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203915,967965,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203928,949366,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202203952,922241,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202203959,938022,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,Yes,,,,Pending,,APU - Decision Pending
202203988,940729,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202203988,961074,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202203990,948514,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202203990,966662,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,"Closed: Retained, with discipline",12/15/2023,Command Discipline A
202204021,960030,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204040,970836,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204040,971881,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204045,966727,Substantiated (Command Discipline B),Substantiated (Command Discipline B),05/28/2023,No,,,,,,No penalty
202204045,966983,Substantiated (Command Discipline B),Substantiated (Command Discipline B),05/28/2023,No,,,,,,No penalty
202204053,945712,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204060,958076,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204062,945659,Substantiated (Command Discipline A),Substantiated (Command Discipline A),11/30/2023,No,,,,,,Command Discipline - A
202204079,958827,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204081,961338,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204101,937246,Substantiated (Command Discipline A),Substantiated (Command Discipline A),03/28/2023,No,,,,,,Command Discipline - A
202204105,963641,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204110,942455,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204110,959054,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204110,961919,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204110,970808,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204133,966914,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204167,940908,Substantiated (Formalized Training),Substantiated (Formalized Training),11/30/2023,No,,,,,,Closed Administratively (Command Discipline - B) / Vacation: 2 days
202204168,939495,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204215,968846,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204266,963953,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204273,956704,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204281,962913,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204283,938863,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204283,945948,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204288,941438,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204302,942899,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204302,942981,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204302,949582,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204302,963010,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204302,964014,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204302,964107,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204302,969231,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204310,968142,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204323,955075,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204324,962567,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204326,959835,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204338,949392,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204339,944653,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204339,972438,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204350,948649,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204353,963030,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204353,964483,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204353,967471,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204356,967306,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204364,964827,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204373,965876,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204394,950005,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204394,967492,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204396,970076,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204404,939832,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204404,970773,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204433,933845,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204475,963030,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204475,965185,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204476,959096,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204476,965430,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204476,966073,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204476,971446,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204491,945584,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204496,945645,Substantiated (Command Discipline A),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204504,939271,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204516,948661,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204516,950705,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204530,921687,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204530,962555,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204550,942981,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204550,947565,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204550,970141,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204555,965342,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204558,968390,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204558,968489,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204559,959452,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204559,968704,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204559,970263,Substantiated (Formalized Training),Substantiated (Formalized Training),,No,,,,,,
202204573,968066,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204585,953911,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204585,965108,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204599,965069,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204631,953989,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204639,943905,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204639,951576,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204641,963030,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204641,964483,Substantiated (Command Discipline B),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204641,967471,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204644,968665,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204654,949112,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204654,949581,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204669,954551,Substantiated (Charges),Substantiated (Charges),,Yes,,,,Pending,,APU - Decision Pending
202204681,965032,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204715,951644,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204715,964483,Substantiated (Command Discipline A),Substantiated (Command Discipline B),,No,,,,,,
202204715,967471,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204727,968364,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204727,969431,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204730,963096,Substantiated (Command Discipline B),Substantiated (Command Discipline B),,No,,,,,,
202204759,953469,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
202204759,954700,Substantiated (Command Discipline A),Substantiated (Command Discipline A),,No,,,,,,
